id,session_id,message,created_at
1579,10591,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-04 12:44:00+00
1580,10592,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-05 10:44:00+00
1581,10592,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-05 11:45:00+00
1582,10593,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-06 10:46:00+00
1583,10593,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-06 11:47:00+00
1584,10593,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-06 12:48:00+00
1585,10594,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-07 10:48:00+00
1586,10594,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-07 11:49:00+00
1587,10594,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-07 12:50:00+00
1588,10595,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-08 10:50:00+00
1589,10595,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-08 11:51:00+00
1590,10596,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-09 10:52:00+00
1591,10596,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-09 11:53:00+00
1592,10596,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-09 12:54:00+00
1593,10597,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-10 10:54:00+00
1594,10597,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-10 11:55:00+00
1595,10597,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-10 12:56:00+00
1596,10598,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-11 10:56:00+00
1597,10598,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-11 11:57:00+00
1598,10599,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-12 10:58:00+00
1599,10599,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-12 11:59:00+00
1600,10599,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-12 12:00:00+00
1601,10600,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-13 10:00:00+00
1602,10600,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-13 11:01:00+00
1603,10600,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-13 12:02:00+00
1604,10601,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-14 10:02:00+00
1605,10601,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-14 11:03:00+00
1606,10602,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-15 10:04:00+00
1607,10602,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-15 11:05:00+00
1608,10602,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-15 12:06:00+00
1609,10603,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-16 10:06:00+00
1610,10603,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-16 11:07:00+00
1611,10603,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-16 12:08:00+00
1612,10604,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-17 10:08:00+00
1613,10604,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-17 11:09:00+00
1614,10605,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-18 10:10:00+00
1615,10605,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-18 11:11:00+00
1616,10605,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-18 12:12:00+00
1617,10606,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-19 10:12:00+00
1618,10606,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-19 11:13:00+00
1619,10606,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-19 12:14:00+00
1620,10607,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-20 10:14:00+00
1621,10607,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-20 11:15:00+00
1622,10608,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-21 10:16:00+00
1623,10608,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-21 11:17:00+00
1624,10608,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-21 12:18:00+00
1625,10609,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-01 10:18:00+00
1626,10609,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-01 11:19:00+00
1627,10609,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-01 12:20:00+00
1628,10610,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-02 10:20:00+00
1629,10610,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-02 11:21:00+00
1630,10611,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-03 10:22:00+00
1631,10611,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-03 11:23:00+00
1632,10611,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-03 12:24:00+00
1633,10612,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-04 10:24:00+00
1634,10612,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-04 11:25:00+00
1635,10612,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-04 12:26:00+00
1636,10613,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-05 10:26:00+00
1637,10613,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-05 11:27:00+00
1638,10614,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-06 10:28:00+00
1639,10614,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-06 11:29:00+00
1640,10614,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-06 12:30:00+00
1641,10615,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-07 10:30:00+00
1642,10615,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-07 11:31:00+00
1643,10615,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-07 12:32:00+00
1644,10616,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-08 10:32:00+00
1645,10616,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-08 11:33:00+00
1646,10617,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-09 10:34:00+00
1647,10617,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-09 11:35:00+00
1648,10617,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-09 12:36:00+00
1649,10618,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-10 10:36:00+00
1650,10618,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-10 11:37:00+00
1651,10618,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-10 12:38:00+00
1652,10619,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-11 10:38:00+00
1653,10619,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-11 11:39:00+00
1654,10620,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-12 10:40:00+00
1655,10620,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-12 11:41:00+00
1656,10620,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-12 12:42:00+00
1657,10621,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-13 10:42:00+00
1658,10621,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-13 11:43:00+00
1659,10621,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-13 12:44:00+00
1660,10622,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-14 10:44:00+00
1661,10622,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-14 11:45:00+00
1662,10623,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-15 10:46:00+00
1663,10623,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-15 11:47:00+00
1664,10623,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-15 12:48:00+00
1665,10624,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-16 10:48:00+00
1666,10624,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-16 11:49:00+00
1667,10624,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-16 12:50:00+00
1668,10625,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-17 10:50:00+00
1669,10625,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-17 11:51:00+00
1670,10626,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-18 10:52:00+00
1671,10626,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-18 11:53:00+00
1672,10626,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-18 12:54:00+00
1673,10627,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-19 10:54:00+00
1674,10627,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-19 11:55:00+00
1675,10627,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-19 12:56:00+00
1676,10628,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-20 10:56:00+00
1677,10628,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-20 11:57:00+00
1678,10629,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-21 10:58:00+00
1679,10629,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-21 11:59:00+00
1680,10629,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-21 12:00:00+00
1681,10630,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-01 10:00:00+00
